speaker,split,utt_id,target_word,condition,epsilon,steps,raw_prediction,mapped_prediction,mapped_correct,target_rank,top3_hit,top5_hit,top10_hit,target_distance,duration_sec,wav_head_path,baseline_raw_prediction,baseline_mapped_prediction,baseline_target_rank,baseline_target_distance
M01,test,12,sip,pgd_wrong_subset,0.00018,2,zip,sip,1,1,1,1,1,1,1.646875,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0012.wav,hy,no,3,3
M01,test,12,sip,pgd_wrong_subset,0.00018,3,sik,sip,1,1,1,1,1,1,1.646875,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0012.wav,hy,no,3,3
M01,test,12,sip,pgd_wrong_subset,0.0002,2,sip,sip,1,1,1,1,1,0,1.646875,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0012.wav,hy,no,3,3
M01,test,12,sip,pgd_wrong_subset,0.0002,3,tik,bit,0,2,1,1,1,2,1.646875,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0012.wav,hy,no,3,3
M01,test,22,floor,baseline_wrong,0,0,no,no,0,6,0,0,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,,,,
M01,test,22,floor,pgd_wrong_subset,8e-05,2,shuel,sheet,0,7,0,0,1,5,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,8e-05,3,shuelo,sheet,0,8,0,0,1,6,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.0001,2,you know,no,0,3,1,1,1,7,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.0001,3,no,no,0,6,0,0,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00012,2,fello,floor,1,1,1,1,1,3,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00012,3,sno,no,0,6,0,0,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00014,2,yello,yes,0,2,1,1,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00014,3,truyello,yes,0,2,1,1,1,7,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00016,2,ello,floor,1,1,1,1,1,3,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00016,3,tru yello,yes,0,2,1,1,1,8,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00018,2,to yellow,floor,1,1,1,1,1,7,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.00018,3,rer,yes,0,7,0,0,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.0002,2,tello,floor,1,1,1,1,1,4,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,22,floor,pgd_wrong_subset,0.0002,3,he,no,0,9,0,0,1,5,2.125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0022.wav,no,no,6,4
M01,test,89,floor,baseline_wrong,0,0,tor,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,,,,
M01,test,89,floor,pgd_wrong_subset,8e-05,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,8e-05,3,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.0001,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.0001,3,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00012,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00012,3,tor,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00014,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00014,3,tor,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00016,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00016,3,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00018,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.00018,3,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.0002,2,or,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,89,floor,pgd_wrong_subset,0.0002,3,tor,no,0,4,0,1,1,3,2.22325,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0089.wav,tor,no,4,3
M01,test,238,spark,baseline_wrong,0,0,the bark,dark,0,3,1,1,1,5,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,,,,
M01,test,238,spark,pgd_wrong_subset,8e-05,2,hipac,sip,0,5,0,1,1,4,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,8e-05,3,he boled,sheet,0,10,0,0,1,8,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.0001,2,hepipe,sip,0,5,0,1,1,5,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.0001,3,hit forward,bit,0,5,0,1,1,9,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00012,2,hep ipe,sip,0,5,0,1,1,6,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00012,3,keep iy,bit,0,5,0,1,1,6,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00014,2,hid fip,sip,0,9,0,0,1,7,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00014,3,hebo,no,0,10,0,0,1,5,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00016,2,hidfor,floor,0,9,0,0,1,6,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00016,3,ebor,bit,0,7,0,0,1,4,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00018,2,hidforc,dark,0,8,0,0,1,6,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.00018,3,keep pike,park,0,2,1,1,1,7,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.0002,2,hidfarc,dark,0,3,1,1,1,5,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,238,spark,pgd_wrong_subset,0.0002,3,himpor,floor,0,7,0,0,1,5,1.7473125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0238.wav,the bark,dark,3,5
M01,test,261,dark,baseline_wrong,0,0,dik,bit,0,2,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,,,,
M01,test,261,dark,pgd_wrong_subset,8e-05,2,dag,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,8e-05,3,dike,bit,0,2,1,1,1,3,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.0001,2,day,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.0001,3,dike,bit,0,2,1,1,1,3,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00012,2,dag,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00012,3,dike,bit,0,2,1,1,1,3,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00014,2,dag,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00014,3,dike,bit,0,2,1,1,1,3,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00016,2,dag,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00016,3,rdo,no,0,5,0,1,1,4,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00018,2,dak,dark,1,1,1,1,1,1,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.00018,3,dike,bit,0,2,1,1,1,3,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.0002,2,dag,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M01,test,261,dark,pgd_wrong_subset,0.0002,3,dok,dark,1,1,1,1,1,2,2.106125,D:\audio_adv_experiment\datasets\TORGO.M\M01\Session2_3\wav_headMic\0261.wav,dik,bit,2,2
M02,test,76,right,baseline_wrong,0,0,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,,,,
M02,test,76,right,pgd_wrong_subset,8e-05,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,8e-05,3,great,sheet,0,3,1,1,1,4,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.0001,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.0001,3,grit,bit,0,2,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00012,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00012,3,rip,sip,0,4,0,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00014,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00014,3,great,sheet,0,3,1,1,1,4,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00016,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00016,3,rit,bit,0,2,1,1,1,2,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00018,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.00018,3,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.0002,2,ripe,sip,0,3,1,1,1,3,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,76,right,pgd_wrong_subset,0.0002,3,rit,bit,0,2,1,1,1,2,2.0459375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0076.wav,ripe,sip,3,3
M02,test,91,sip,baseline_wrong,0,0,tomp,no,0,2,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,,,,
M02,test,91,sip,pgd_wrong_subset,8e-05,2,domp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,8e-05,3,domp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.0001,2,donp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.0001,3,chimp,sip,1,1,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00012,2,ship,sip,1,1,1,1,1,1,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00012,3,champ,dark,0,4,0,1,1,4,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00014,2,top,no,0,2,1,1,1,2,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00014,3,fhamp,dark,0,5,0,1,1,4,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00016,2,domp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00016,3,dont,bit,0,8,0,0,1,4,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00018,2,domp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.00018,3,shot,sheet,0,4,0,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.0002,2,domp,dark,0,3,1,1,1,3,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,91,sip,pgd_wrong_subset,0.0002,3,cop,no,0,2,1,1,1,2,2.4319375,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0091.wav,tomp,no,2,3
M02,test,195,floor,baseline_wrong,0,0,law,bit,0,7,0,0,1,4,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,,,,
M02,test,195,floor,pgd_wrong_subset,8e-05,2,plor,floor,1,1,1,1,1,2,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,8e-05,3,lore,dark,0,2,1,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.0001,2,puar,park,0,5,0,1,1,4,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.0001,3,tor,no,0,4,0,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00012,2,por,no,0,5,0,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00012,3,lor,floor,1,1,1,1,1,2,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00014,2,pure,park,0,9,0,0,1,5,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00014,3,tor,no,0,4,0,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00016,2,plore,floor,1,1,1,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00016,3,toal,no,0,4,0,1,1,4,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00018,2,flore,floor,1,1,1,1,1,2,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.00018,3,hor,no,0,4,0,1,1,3,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.0002,2,lor,floor,1,1,1,1,1,2,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,195,floor,pgd_wrong_subset,0.0002,3,ar,dark,0,8,0,0,1,4,2.5171875,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session1\wav_headMic\0195.wav,law,bit,7,4
M02,test,122,dark,baseline_wrong,0,0,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,,,,
M02,test,122,dark,pgd_wrong_subset,8e-05,2,dawit,bit,0,2,1,1,1,3,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,8e-05,3,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.0001,2,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.0001,3,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00012,2,dick,dark,1,1,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00012,3,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00014,2,dawit,bit,0,2,1,1,1,3,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00014,3,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00016,2,dait,bit,0,2,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00016,3,ding,bit,0,2,1,1,1,3,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00018,2,da,dark,1,1,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.00018,3,din,bit,0,3,1,1,1,3,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.0002,2,dai,dark,1,1,1,1,1,2,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,122,dark,pgd_wrong_subset,0.0002,3,da it,bit,0,2,1,1,1,3,1.855,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0122.wav,dait,bit,2,2
M02,test,181,park,baseline_wrong,0,0,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,,,,
M02,test,181,park,pgd_wrong_subset,8e-05,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,8e-05,3,par,park,1,1,1,1,1,1,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.0001,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.0001,3,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00012,2,par,park,1,1,1,1,1,1,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00012,3,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
M02,test,181,park,pgd_wrong_subset,0.00014,2,pa,no,0,2,1,1,1,2,3.2,D:\audio_adv_experiment\datasets\TORGO.M\M02\Session2\wav_headMic\0181.wav,pa,no,2,2
